"annee","droit","type","beneficiaire","montant","nature","id"
2008,"privé","Association","GROUPE SPELEO LES NYCTALOPITHEQUES",150,"non",371
2008,"privé","Association","GROUPE SPELEOLOGIQUE DU DOUBS",500,"non",372
2008,"privé","Association","GYM VELOTTE",0,"oui",373
2008,"privé","Association","GYMNASTIQUE VOLONTAIRE AUTREMENT SPORT",0,"oui",374
2008,"privé","Association","HAND IN HAND FRANCE",8000,"non",375
2008,"privé","Association","HARMONICA COMTE",0,"oui",376
2008,"privé","Association","HATHA SERENITE",0,"oui",377
2008,"privé","Association","HDL HABITAT ET DEVELOPPEMENT LOCAL DU DOUBS",23600,"non",378
2008,"privé","Association","HIBISCUS",0,"oui",379
2008,"privé","Association","HMONG SENSU",500,"non",380
2008,"privé","Association","HUMANIS",6500,"non",381
2008,"privé","Association","ICI ET D'AILLEURS (D')",21750,"oui",382
2008,"privé","Association","INDEPENDANTE COMTOISE",6375,"oui",383
2008,"privé","Association","INSTITUT FORMATION ADULTES",5745,"non",384
2008,"privé","Association","INSUFFISANTS RENAUX COMTOIS",400,"non",385
2008,"privé","Association","INTERBIO FRANCHE-COMTE",2000,"non",386
2008,"privé","Association","INTERFERENCES",17300,"non",387
2008,"privé","Association","INTERMED'BESANCON",37000,"non",388
2008,"privé","Association","JARDINS DE COCAGNE (LES) - JULIENNE JAVEL",27240,"non",389
2008,"privé","Association","JARDINS ET VERGERS FAMILIAUX BESANCON",22700,"oui",390
2008,"privé","Association","JEAN EUDES BLANCHISSERIE DU REFUGE",8500,"non",391
2008,"privé","Association","JEANNE SIMONE",1500,"non",392
2008,"privé","Association","JEUNES DES 408",500,"non",393
2008,"privé","Association","JEUNES MUSICIENS ET DANSEURS DU CONSERVATOIRE",1500,"oui",394
2008,"privé","Association","JEUNES SAPEURS-POMPIERS BESANCON",1700,"non",395
2008,"privé","Association","JEUNES TURCS DE BESANCON",616,"non",396
2008,"privé","Association","JEUNESSE DE PALENTE",1226,"oui",397
2008,"privé","Association","JMF - JEUNESSES MUSICALES DE FRANCE",2000,"oui",398
2008,"privé","Association","JOB SENIOR CONSEIL",500,"non",399
2008,"privé","Association","KA",1000,"non",400
2008,"privé","Association","KARATE SPORT 25",315,"oui",401
2008,"privé","Association","KHAMSA PERCUSSIONS",1000,"oui",402
2008,"privé","Association","KOOKABURRA BOOMERANG",866,"non",403
2008,"privé","Association","LA CHAPRAISIENNE",1000,"oui",404
2008,"privé","Association","LA CONCORDE DE SAINT-FERJEUX ORCHESTRE D'HARMONIE",6951,"non",405
2008,"privé","Association","LA DISTRACTION DES MALADES",600,"non",406
2008,"privé","Association","LA FRANCAISE DE BESANCON",21179,"oui",407
2008,"privé","Association","LA GROSSE ENTREPRISE 120 PETITS",2000,"oui",408
2008,"privé","Association","LA MAISON CHAUFFANTE",4500,"non",409
2008,"privé","Association","LA MARELLE",0,"oui",410
2008,"privé","Association","LA ROSEMONDE",7065,"non",411
2008,"privé","Association","L'APPRENTI CHANTEUR",0,"oui",412
2008,"privé","Association","LARYNGECTOMISES ET MUTILES DE LA VOIX DE FC",600,"oui",413
2008,"privé","Association","LE CERCLE DE GAYA",0,"oui",414
2008,"privé","Association","L'ENTREPOT",1000,"non",415
2008,"privé","Association","LE TANGO DU KIOSQUE",0,"oui",416
2008,"privé","Association","LÉO LAGRANGE GRAND EST",15000,"non",417
2008,"privé","Association","LEP ST JOSEPH - ASS SOCIO-EDUCATIVE DE CENTREL",1428,"non",418
2008,"privé","Association","LES AMIS D'AGIR ENSEMBLE CHOMAGE",4220,"oui",419
2008,"privé","Association","LES AMIS DE L'ORGUE",1400,"non",420
2008,"privé","Association","LES AMIS DU FUNICULAIRE DE BESANCON",500,"oui",421
2008,"privé","Association","LES AMIES DU PATCHWORK",500,"non",422
2008,"privé","Association","LES AMITIES DES AINES DE MONTRAPON",0,"oui",423
2008,"privé","Association","LES ENFANTS DE L'ADRAR",350,"non",424
2008,"privé","Association","LES FRANCAS DU DOUBS",641725.07,"oui",425
2008,"privé","Association","LES JARDINIERS DE CHAMPAGNEY",0,"oui",426
2008,"privé","Association","LES LUCIOLES",0,"oui",427
2008,"privé","Association","LES MOTS TABOUS",0,"oui",428
2008,"privé","Association","LES RESTOS DU COEUR DU DOUBS",0,"oui",429
2008,"privé","Association","LIBRE PENSEE DU DOUBS",0,"oui",430
2008,"privé","Association","LICRA LIGUE INTERNATIONAL CONTRE LE RACISME",4500,"non",431
2008,"privé","Association","LIGUE CONTRE LE CANCER",0,"oui",432
2008,"privé","Association","LIGUE DE FC DE TENNIS",27000,"non",433
2008,"privé","Association","LIGUE DE FRANCHE COMTÉ DE FULL CONTACT",375,"non",434
2008,"privé","Association","LIGUE DE FRANCHE-COMTE DE JUDO",1000,"non",435
2008,"privé","Association","LIGUE DE L'ENSEIGNEMENT FRANCHE COMTE",6305,"non",436
2008,"privé","Association","LIGUE DROITS DE L'HOMME ET CITOYEN",2960,"oui",437
2008,"privé","Association","LIGUE FRANCHE-COMTE FOOTBALL",0,"non",438
2008,"privé","Association","LIVRE ET DES AUTEURS COMTOIS",1000,"oui",439
2008,"privé","Association","LOGE (LA)",1000,"non",440
2008,"privé","Association","LPO FRANCHE COMTE",500,"oui",441
2008,"privé","Association","LYCEE LOUIS PERGAUD FOYER SOCIO-EDUCATIF",1556,"non",442
2008,"privé","Association","MACE SPORTIVE ET CULTURELLE",4750,"non",443
2008,"privé","Association","MAIRES DU NORD (ASS)",10000,"non",444
2008,"privé","Association","MAISON COMTOISE DE L'EUROPE",0,"oui",445
2008,"privé","Association","MAISON QUARTIER GRETTE",-3000,"non",446
2008,"privé","Association","MAISON DE QUARTIER PLANOISE",-6000,"oui",447
2008,"privé","Association","MAISON DE VELOTTE",20000,"oui",448
2008,"privé","Association","MAISON VERTE",82950.53,"non",449
2008,"privé","Association","MAISON DES CHOMEURS DU DOUBS",0,"oui",450
2008,"privé","Association","MANCHES A BALAIS KORPORATION",3500,"oui",451
2008,"privé","Association","MAPE - MAQUETTE ARCHITECTURE PATRIMOINE ENVIRONNEMENT",0,"oui",452
2008,"privé","Association","MARTIAL ARTS CENTER",0,"oui",453
2008,"privé","Association","MEDECINS DU MONDE",760,"non",454
2008,"privé","Association","MEDEF DOUBS - MOUVEMENT Entreprise DE FRANCE",6150,"non",455
2008,"privé","Association","MEDIATION FAMILIALE",0,"oui",456
2008,"privé","Association","MEDUSE (LA)",327,"non",457
2008,"privé","Association","METIERS D'ART EN FRANCHE-COMTE",5500,"non",458
2008,"privé","Association","MIEL D'ACACIAS",5000,"oui",459
2008,"privé","Association","MIGHTY WORM",1500,"non",460
2008,"privé","Association","MILLE DEUX CENT METRE CINQUANTE",1000,"non",461
2008,"privé","Association","MISSION LOCALE POUR L'EMPLOI DES JEUNES",204694,"oui",462
2008,"privé","Association","MIX'CITE",0,"oui",463
2008,"privé","Association","MJC CLAIRS SOLEILS BESANCON",400180.92,"oui",464
2008,"privé","Association","MJC PALENTE ORCHAMPS",296470.5,"oui",465
2008,"privé","Association","MONTBOUCONS COMITE DE QUARTIER",1600,"non",466
2008,"privé","Association","MPT MONTRAPON FONTAINE-ECU",-3500,"non",467
2008,"privé","Association","MRAP-MOUVEMENT CONTRE RACISME POUR AMITIE PEUPLES",2300,"oui",468
2008,"privé","Association","MUSE ET DANSE",2000,"oui",469
2008,"privé","Association","MUSIC MAMBO",2000,"non",470
2008,"privé","Association","MUSIQUES EN PERSPECTIVES",6000,"non",471
2008,"privé","Association","MUSIQUES IMPROVISEES",0,"oui",472
2008,"privé","Association","MUTUALITE FRANCAISE DOUBS",38295.6,"non",473
2008,"privé","Association","NA",24000,"oui",474
2008,"privé","Association","OCCE 25",0,"oui",475
2008,"privé","Association","OFFICE DE COMMERCE",200008,"non",476
2008,"privé","Association","OFFICE DES RETRAITES & PERSONNES AGEES BESANCON",0,"oui",477
2008,"privé","Association","OFFICE MUNICIPAL DU SPORT",1500,"oui",478
2008,"privé","Association","OFFICE TOURISME ET DES CONGRES",385755,"oui",479
2008,"privé","Association","OGEC BESANCON CENTRE VILLE ABS LYCEE ST PAUL",377,"non",480
2008,"privé","Association","OIKOCREDIT",250,"non",481
2008,"privé","Association","OLYMPIQUE DE BESANCON RUGBY",37542,"oui",482
2008,"privé","Association","ORCHAMPS PALENTE AS FOOT",3697,"non",483
2008,"privé","Association","ORCHESTRE D'HARMONIE DES CHAPRAIS",10488,"oui",484
2008,"privé","Association","ORCHESTRE D'HARMONIE MUNICIPAL DE BESANCON",40708,"oui",485
2008,"privé","Association","ORCHESTRE PHILHARMONIQUE",2500,"oui",486
2008,"privé","Association","ORGUE ET CULTURE",1400,"non",487
2008,"privé","Association","ORIENTATION TEAM BESANCON",9870,"non",488
2008,"privé","Association","PALENTE VILLAGE",0,"oui",489
2008,"privé","Association","PALME OLOF",2141,"oui",490
2008,"privé","Association","PALO MIO",3000,"non",491
2008,"privé","Association","PARALYSES DE FRANCE - APF",0,"oui",492
2008,"privé","Association","PARENTS D'ENFANTS DEFICIENTS AUDITIFS",850,"non",493
2008,"privé","Association","PARI - ACCOMPAGNEMENT SCOLAIRE",7400,"oui",494
2008,"privé","Association","PART AGRICULTURE AFRIQUE OUEST",2000,"non",495
2008,"privé","Association","PAS SERIAL S'ABSTENIR",2000,"non",496
2008,"privé","Association","PASSERELLE DE PLANOISE",3000,"oui",497
2008,"privé","Association","PEEP UNION LOCALE",659,"non",498
2008,"privé","Association","PEP - PUPILLES ENSEIGNEMENT PUBLIC DU DOUBS",35152.5,"oui",499
2008,"privé","Association","PETANQUE DE BATTANT",1000,"oui",500
2008,"privé","Association","PETANQUE DE SAINT-FERJEUX PLANOISE",194,"oui",501
2008,"privé","Association","PETANQUE FRANC COMTOISE",353,"oui",502
2008,"privé","Association","PETIT LUTIN (LE)",1200,"oui",503
2008,"privé","Association","PETIT VELO, ETOILE SPORT ST FERJEUX",1000,"non",504
2008,"privé","Association","PETITS DEBROUILLARDS (LES)",500,"non",505
2008,"privé","Association","PLANETE SCIENCES",12000,"non",506
2008,"privé","Association","PLANOISE AVENIR",800,"oui",507
2008,"privé","Association","PKA PLANOISE KARATE ACADÉMIE",1649,"oui",508
2008,"privé","Association","PLANOISE SAINT-FERJEUX FOOTBALL",9435,"non",509
2008,"privé","Association","PLANOIS'GYM",0,"oui",510
2008,"privé","Association","PLIE PLAN LOCAL INSERTION ET EMPLOI",2514,"oui",511
2008,"privé","Association","POLE SPORTIF DES MONTBOUCONS",7500,"non",512
2008,"privé","Association","PORTE OUVERTE (LA)",0,"oui",513
2008,"privé","Association","PORTUGAISE DE BESANCON",616,"non",514
2008,"privé","Association","PREVENTION ALOOCOLOGIE ET ADDICTOLOGIE (NATIONALE)",6716,"non",515
2008,"privé","Association","PROFESSION SPORT 25",18024.41,"non",516
2008,"privé","Association","PROJET AURORE",0,"oui",517
2008,"privé","Association","PROMO SPORT BESANCON - PSB",18002,"oui",518
2008,"privé","Association","PROMOTION DES MUSIQUES DE RUES",4500,"oui",519
2008,"privé","Association","RACINE (ASS SPORTIVE)",500,"non",520
2008,"privé","Association","RACINES ET DES FEUILLES",0,"oui",521
2008,"privé","Association","RADIO BIP",4200,"oui",522
2008,"privé","Association","RADIO CAMPUS BESANCON",7200,"non",523
2008,"privé","Association","RADIO SHALOM",4200,"non",524
2008,"privé","Association","RADIO STAR",0,"oui",525
2008,"privé","Association","RADIO SUD BESANCON",12200,"oui",526
2008,"privé","Association","RAIDS 25",0,"oui",527
2008,"privé","Association","RAIL MINIATURE 25",0,"oui",528
2008,"privé","Association","RCDP SOLIDARITÉ PALESTINE",28000,"non",529
2008,"privé","Association","RADIO CHRETIENNE DE FRANCE RCF",4200,"non",530
2008,"privé","Association","REAL ET CHEF OP",2000,"non",531
2008,"privé","Association","RECIDEV",24100,"oui",532
2008,"privé","Association","REGIE DES QUARTIERS DE BESANCON",67345,"non",533
2008,"privé","Association","RENAISSANCE DU VIEUX BESANCON",800,"oui",534
2008,"privé","Association","RESEAU 25",18245,"non",535
2008,"privé","Association","RESEAU D'ECHANGES RECIPROQUES SAVOIRS",1200,"oui",536
2008,"privé","Association","RES-KP - SERGIO VALENZUELA",2000,"non",537
2008,"privé","Association","RESTAURATION GRAND ORGUE ST. MADELEINE",2600,"non",538
2008,"privé","Association","REZOPARLEUR (ASS)",1000,"non",539
2008,"privé","Association","RING OLYMPIQUE BISONTIN BOXE",1919,"oui",540
2008,"privé","Association","RITMO DA CAPOEIRA",0,"oui",541
2008,"privé","Association","ROCHE CANOE KAYAK",600,"non",542
2008,"privé","Association","ROLLER HOCKEY BESANCON",8794,"oui",543
2008,"privé","Association","ROMANO PRALIPE FRATERNITE TSIGANE",0,"oui",544
2008,"privé","Association","ROUE DE SECOURS",12000,"non",545
2008,"privé","Association","RSGB- RETRAITE SPORTIVE GRAND BESANCON",241,"non",546
2008,"privé","Association","RUMBERO",0,"oui",547
2008,"privé","Association","SAINT-CLAUDE (LA) - GYMNASTIQUE",22687,"non",548
2008,"privé","Association","SAINT VINCENT DE PAUL",0,"oui",549
2008,"privé","Association","SALAMANDRE (LA)",2000,"non",550
2008,"privé","Association","SAPAD",1525,"non",551
2008,"privé","Association","SATELLITE",4267,"non",552
2008,"privé","Association","SAUF'ART PAVE DANS LA MARE",27000,"oui",553
2008,"privé","Association","SAUVEGARDE (LA)",1326,"oui",554
2008,"privé","Association","SECOURS POPULAIRE FRANCAIS",250,"oui",555
2008,"privé","Association","SEMONS L'ESPOIR",3000,"non",556
2008,"privé","Association","SENTIMENTAL NOISE",3000,"non",557
2008,"privé","Association","SERIAL THEATRE",2000,"non",558
2008,"privé","Association","SHAG - SOCIETE HETEROMORPHE DES AMATEURS DE GOUFFRES",0,"oui",559
2008,"privé","Association","SHAOLIN HUNG GAR",0,"oui",560
2008,"privé","Association","SHIVA",3000,"non",561
2008,"privé","Association","SIGN'EVASION",479,"oui",562
2008,"privé","Association","SNB CANOE KAYAK",3500,"non",563
2008,"privé","Association","SNB OMNISPORTS",42603,"oui",564
2008,"privé","Association","SOCIETE DE PETANQUE",0,"oui",565
2008,"privé","Association","SOCIETE DE TIR DE BESANCON (STB)",1963,"oui",566
2008,"privé","Association","SOCIETE D'EMULATION DU DOUBS",800,"non",567
2008,"privé","Association","SOCIETE DES CONCERTS DE BESANCON",1000,"oui",568
2008,"privé","Association","SOCIETE D'HISTOIRE NATURELLE DU DOUBS",0,"oui",569
2008,"privé","Association","SOCIETE D'HORTICULTURE DU DOUBS",0,"oui",570
2008,"privé","Association","SOCIETE NUMISMATIQUE DU DOUBS",800,"oui",571
2008,"privé","Association","SONOTONE (LE)",2000,"non",572
2008,"privé","Association","SOS AMITIE",0,"oui",573
2008,"privé","Association","SOS RACISME",0,"oui",574
2008,"privé","Association","SOURD COMTOIS",0,"oui",575
2008,"privé","Association","SPA DE BESANCON ET DE FRANCHE-COMTE",4000,"oui",576
2008,"privé","Association","SPB - SOCITE PHILATELIQUE DE BESANCON",0,"oui",577
2008,"privé","Association","SPITEURS FOUS - GROUPE SPELEOLOGIQUE",150,"non",578
2008,"privé","Association","SOS CHAUVE SOURIS",0,"oui",579
2008,"privé","Association","SPORTING CLUB CLEMENCEAU FOOTBALL",18422,"oui",580
2008,"privé","Association","SPORTIVE AUTOMOBILE SEQUANIE",369,"non",581
2008,"privé","Association","ASEB - SPORTS EXTREMES BISONTINS",5958,"oui",582
2008,"privé","Association","STAND DE TIR DU FORT BENOIT",0,"oui",583
2008,"privé","Association","STAPS ETUDIANTS ENTRAINEMENT SPORTIF",500,"non",584
2008,"privé","Association","SURVIE FRANCHE-COMTE",300,"non",585
2008,"privé","Association","SYNECO HABITAT ADAPTE A OSSATURE BOIS",9100,"non",586
2008,"privé","Association","TAMBOUR BATTANT",3200,"oui",587
2008,"privé","Association","TAROT CLUB BISONTIN",0,"oui",588
2008,"privé","Association","TENNIS DE TABLE DE PLANOISE",294,"oui",589
2008,"privé","Association","TENNIS DU GRAND BESANCON",5049,"non",590
2008,"privé","Association","TERRE DES HOMMES - DELEGATION DOUBS",1650,"oui",591
2008,"privé","Association","TERRES ET PEUPLES D'AFRIQUE",3700,"non",592
2008,"privé","Association","THE SERIOUS ROAD TRIP CONNEXION HUMANITAIRE",7000,"oui",593
2008,"privé","Association","THEATRE ALCYON",4500,"non",594
2008,"privé","Association","THEATRE DE L'ESPACE BESANCON PLANOISE",797550,"oui",595
2008,"privé","Association","THEATRE UNIVERSITAIRE DE F-COMTE & COULISSES",1500,"non",596
2008,"privé","Association","THEATRE-ENVIE",1000,"non",597
2008,"privé","Association","TOUR PRENDS GARDE",3000,"non",598
2008,"privé","Association","TOURNEURS SUR BOIS",1000,"non",599
2008,"privé","Association","TRAJECTOIRES OBLIQUES",1500,"non",600
2008,"privé","Association","TRICYCLIQUE DOL",3500,"non",601
2008,"privé","Association","TSQ - TAO SA",0,"oui",602
2008,"privé","Association","OPHONE QUINTIET",0,"oui",603
2008,"privé","Association","UDACFM",400,"non",604
2008,"privé","Association","UFC QUE CHOISIR",1500,"oui",605
2008,"privé","Association","UFCV - CENTRES DE VACANCES",750,"non",606
2008,"privé","Association","UNAF",9572.78,"oui",607
2008,"privé","Association","UNE EDUCATION POUR DEMAIN",0,"oui",608
2008,"privé","Association","UNC - SECTION DE BESANCON",0,"oui",609
2008,"privé","Association","UNION ARTISANS PATISSIERS DOUBS",3000,"non",610
2008,"privé","Association","UNION DEPARTEMENTALE FORCE OUVRIERE DU DOUBS",10953.95,"oui",611
2008,"privé","Association","UNION DES COMMERCANTS DE BESANCON",4000,"oui",612
2008,"privé","Association","UNION FEMININE CIVIQUE ET SOCIALE UFCS",500,"oui",613
2008,"privé","Association","UNION LOCALE CFDT",17489.87,"oui",614
2008,"privé","Association","UNION LOCALE CFE CGC",2926.76,"oui",615
2008,"privé","Association","UNION LOCALE CFTC BESANCON",3705.18,"oui",616
2008,"privé","Association","UNION LOCALE SYND OUVRIERS CGT",11656.72,"oui",617
2008,"privé","Association","UNION NATIONALE SYNDICATS AUTONOMES UNSA",6580.82,"oui",618
2008,"privé","Association","UNION REGIONALE CFDT",6500,"oui",619
2008,"privé","Association","UNION SOLIDAIRE - GROUPE DES 10 - SUD",3213.79,"oui",620
2008,"privé","Association","UNION REGIONALE DES DIABETIQUES DE FC",500,"non",621
2008,"privé","Association","UNSS UNION NATIONALE DU SPORT SCOLAIRE",4000,"oui",622
2008,"privé","Association","US PRES DE VAUX (FOOT)",5706,"oui",623
2008,"privé","Association","USEP",4500,"non",624
2008,"privé","Association","UTOPIA-ASS DEV'ART",5000,"non",625
2008,"privé","Association","VALENTIN HAUY BIEN DES AVEUGLES",600,"non",626
2008,"privé","Association","VER.S.PA - VERS LE PARTAGE",0,"oui",627
2008,"privé","Association","VESONTIO SPORTS VACANCES",8100,"non",628
2008,"privé","Association","VIE EST BELLE (LA)",0,"oui",629
2008,"privé","Association","VIE LIBRE BESANCON",350,"oui",630
2008,"privé","Association","VIVRE COMME AVANT",700,"non",631
2008,"privé","Association","VOIE DES FLEURS (LA)",400,"non",632
2008,"privé","Association","VOLANT BISONTIN",3956,"non",633
2008,"privé","Association","WAYANGA",32000,"non",634
2008,"public","Autre","SYNDICAT MIXTE MICROPOLIS",425164.13,"oui",664
2008,"privé","Autre","AIRELLE CDN",466032,"oui",693
2008,"privé","Autre","BTS BLANCHISSERIE",11700,"non",694
2008,"privé","Autre","CENTRE COMMERCIAL LES EPOISSES",21507.5,"non",695
2008,"privé","Autre","EFFIA CONCESSIONS",17952.99,"non",696
2008,"privé","Autre","FONCIERE D'HABITAT ET HUMANISME",10000,"oui",697
2008,"privé","Autre","NEOLIA",19818,"non",698
2008,"privé","Autre","OPERA THEATRE DE BESANCON DIRECTION D.BRUNEL",356023.15,"oui",699
2008,"privé","Autre","SAIEMB CENTRE COMMERCIAL CASSIN",19350,"non",700
2008,"privé","Autre","SAIEMB IMMOBILIER D'Entreprise",433446.18,"non",701
2008,"privé","Autre","SAIEMB CASSIN RESTO INTERENTREPRISE",37220,"non",702
2008,"privé","Autre","SEDD - SOCIETE D'EQUIPEMENT DU DOUBS",506118,"non",703
2008,"privé","Autre","SEM DE LA CITADELLE",0,"oui",704
